id_colaborador;id_ultimo_jefe;seniority;modalidad_trabajo;distancia_oficina;dias_baja_salud;genero;canal_reclutamiento;permanencia_promedio;fecha_nacimiento;salario;performance_score;psi_score;fecha_incorporacion;estado_civil;abandono_6meses
102849;102063;1;Híbrida;2.3;8;Mujer;Portal Web;11;31/12/1979;251667;77;83;4/04/2014;Soltero;0
102796;102026;1;Híbrida;6.765;1;Mujer;Linkedin;5;4/07/1978;255813;77;81;7/04/2014;Casado;0
102381;102151;1;Híbrida;2.94;8;Hombre;Linkedin;15;28/01/1977;280617;77;73;12/02/2023;Casado;0
102976;102041;1;Híbrida;2.35;2;Hombre;Referidos;12;3/02/1975;299181;77;76;14/03/2013;Divorciado;1
100532;102076;1;Híbrida;2.285;2;Hombre;Referidos;1;10/04/1992;249816;76;72;23/09/2016;Soltero;1
100981;102098;1;Híbrida;2.48;8;Hombre;Linkedin;7;13/04/1987;366800;76;73;18/01/2017;Casado;0
101226;102070;1;Híbrida;5.195;0;Mujer;Referidos;4;11/08/1986;366983;76;79;28/09/2016;Soltero;0
100194;102055;1;Híbrida;2.14;2;Hombre;Referidos;4;25/08/1984;409502;76;73;2/06/2014;Soltero;1
100609;102139;1;Híbrida;4.98;2;Hombre;Portal Web;10;12/09/1982;447432;76;71;29/10/2022;Soltero;1
101676;102162;1;Híbrida;1.59;1;Hombre;Linkedin;10;11/08/1981;467308;76;69;17/04/2023;Casado;0
100094;102151;1;Híbrida;5.305;6;Hombre;Linkedin;7;3/02/1977;275816;76;85;3/03/2022;Soltero;0
100134;102143;1;Híbrida;2.53;8;Hombre;Linkedin;5;2/11/1976;280607;76;87;22/06/2021;Soltero;0
100827;102042;1;Híbrida;2.395;1;Mujer;Ferias & Networking;16;9/02/1973;404860;76;68;4/05/2014;Viudo;0
101621;102131;1;Híbrida;2.78;1;Hombre;Ferias & Networking;10;26/07/1972;775586;76;73;27/02/2020;Divorciado;0
101416;102140;1;Híbrida;6.9;1;Hombre;Referidos;10;18/01/1971;682117;76;76;30/04/2022;Casado;1
101147;102106;1;Híbrida;1.755;0;Hombre;Ferias & Networking;20;11/11/1970;798249;76;80;9/10/2018;Soltero;1
100956;102143;1;Híbrida;3.49;3;Mujer;Linkedin;10;18/07/1968;714623;76;91;5/12/2022;Casado;0
101122;102083;1;Híbrida;2.27;2;Mujer;Linkedin;4;12/10/1964;877333;76;76;15/01/2018;Divorciado;0
103926;102097;1;Híbrida;2.96;0;Mujer;Portal Web;3;11/03/2001;118219;76;61;25/08/2019;Soltero;1
102485;102076;1;Híbrida;2.27;2;Hombre;Referidos;1;22/07/1992;247754;76;72;21/09/2016;Soltero;0
103618;102098;1;Híbrida;2.485;9;Hombre;Linkedin;7;16/03/1987;371700;76;73;17/01/2017;Casado;0
102509;102070;1;Híbrida;5.18;0;Mujer;Referidos;4;16/06/1986;367248;76;79;30/09/2016;Soltero;0
103529;102139;1;Híbrida;4.99;2;Hombre;Portal Web;10;5/09/1982;452931;76;71;28/10/2022;Soltero;0
103199;102090;1;Híbrida;3.6;1;Mujer;Linkedin;13;26/05/1973;305771;76;81;18/10/2016;Viudo;0
103870;102130;1;Híbrida;1.24;2;Mujer;Portal Web;12;31/03/1972;636759;76;74;22/12/2020;Viudo;1
103636;102143;1;Híbrida;3.47;3;Mujer;Linkedin;10;21/09/1968;718674;76;91;7/12/2022;Casado;1
102202;102096;1;Híbrida;4.425;2;Mujer;Linkedin;18;4/11/1968;915683;76;76;28/09/2017;Viudo;0
102570;102051;1;Híbrida;3.94;2;Hombre;Referidos;12;30/12/1967;914513;76;76;29/05/2014;Casado;0
101076;102136;1;Híbrida;2.5;1;Mujer;Referidos;2;10/05/2001;101639;75;76;21/06/2021;Soltero;1
101993;102046;1;Híbrida;3.71;3;Mujer;Portal Web;6;1/04/1991;268794;75;79;9/12/2015;Casado;1
100723;102070;1;Híbrida;1.71;2;Mujer;Portal Web;11;20/04/1979;251868;75;77;20/10/2017;Soltero;0
101281;102012;1;Híbrida;4.15;0;Hombre;Portal Web;12;15/05/1978;378654;75;70;7/06/2012;Soltero;0
100790;102054;1;Híbrida;7.56;1;Mujer;Portal Web;4;6/05/1975;288939;75;70;9/06/2013;Casado;0
101500;102096;1;Híbrida;4.43;3;Mujer;Linkedin;16;3/08/1968;914314;75;76;30/09/2017;Viudo;0
103235;102136;1;Híbrida;2.495;1;Mujer;Referidos;2;19/03/2001;100720;75;76;19/06/2021;Soltero;0
103393;102068;1;Híbrida;1.95;3;Mujer;Ferias & Networking;1;16/10/2001;101533;75;83;29/12/2017;Soltero;0
102504;102088;1;Híbrida;5.17;1;Mujer;Portal Web;2;1/01/1995;205987;75;71;12/04/2019;Soltero;1
102895;102012;1;Híbrida;4.12;1;Hombre;Portal Web;12;1/06/1978;373843;75;70;5/06/2012;Soltero;0
102431;102151;1;Híbrida;5.325;7;Hombre;Linkedin;7;10/03/1977;281246;75;85;1/03/2022;Soltero;0
103805;102013;1;Híbrida;6.73;7;Hombre;Portal Web;7;26/06/1974;294876;75;74;8/09/2012;Casado;1
103555;102042;1;Híbrida;2.39;2;Mujer;Ferias & Networking;16;17/03/1973;410232;75;68;5/05/2014;Viudo;1
103916;102152;1;Híbrida;2.575;1;Mujer;Portal Web;8;28/07/1968;721049;75;63;3/09/2021;Casado;1
102449;102083;1;Híbrida;2.275;1;Mujer;Linkedin;4;24/09/1964;874004;75;76;15/01/2018;Divorciado;0
100569;102047;1;Híbrida;1.655;3;Hombre;Ferias & Networking;3;4/03/1980;508781;74;80;18/05/2015;Soltero;0
100561;102013;1;Híbrida;6.77;7;Hombre;Portal Web;7;7/06/1974;297610;74;74;8/09/2012;Casado;0
103366;102113;1;Híbrida;1.95;2;Mujer;Linkedin;2;7/09/1994;212711;74;77;22/08/2018;Casado;0
102237;102122;1;Híbrida;5.14;0;Hombre;Referidos;5;26/05/1980;807751;74;87;28/12/2018;Casado;0
102762;102083;1;Híbrida;4.425;1;Hombre;Portal Web;4;25/08/1979;512103;74;82;2/03/2018;Casado;0
103373;102070;1;Híbrida;1.675;3;Mujer;Portal Web;11;21/02/1979;244241;74;77;19/10/2017;Soltero;0
100373;102083;1;Híbrida;4.45;1;Hombre;Portal Web;4;11/06/1979;507516;73;82;1/03/2018;Casado;0
101489;102123;1;Híbrida;3.135;1;Mujer;Ferias & Networking;8;6/02/1980;489401;72;76;29/12/2019;Soltero;0
103909;102123;1;Híbrida;3.165;1;Mujer;Ferias & Networking;8;13/04/1980;488462;71;76;31/12/2019;Soltero;0
101627;102023;1;Híbrida;1.94;0;Hombre;Portal Web;2;13/03/2001;101341;70;66;20/05/2013;Casado;0
100102;102038;1;Híbrida;2.47;0;Mujer;Linkedin;1;19/09/1997;160720;70;77;25/11/2014;Soltero;0
100328;102036;1;Híbrida;5.01;2;Mujer;Portal Web;6;22/05/1979;249722;70;61;1/12/2012;Soltero;1
101266;102150;1;Híbrida;3.205;1;Mujer;Referidos;7;28/01/1977;275056;70;83;22/12/2021;Soltero;0
101023;102011;1;Híbrida;2.7;2;Mujer;Portal Web;8;22/08/1975;437525;70;78;25/10/2012;Casado;1
102979;102038;1;Híbrida;2.42;1;Mujer;Linkedin;1;31/08/1997;163446;70;77;25/11/2014;Soltero;1
103943;102099;1;Híbrida;1.81;9;Mujer;Portal Web;5;21/10/1990;293493;70;83;2/06/2019;Soltero;1
103932;102036;1;Híbrida;4.985;3;Mujer;Portal Web;6;28/05/1979;245857;70;61;1/12/2012;Soltero;1
102375;102113;1;Híbrida;1.525;3;Hombre;Linkedin;13;15/11/1973;310130;70;91;10/01/2019;Viudo;0
100432;102134;1;Híbrida;2.865;0;Mujer;Portal Web;12;13/12/1979;504390;69;67;27/11/2022;Casado;1
103341;102134;1;Híbrida;1.345;1;Mujer;Portal Web;12;27/03/1972;814350;69;64;19/09/2021;Casado;1
100673;102049;1;Híbrida;6.77;1;Mujer;Linkedin;1;17/01/1996;191691;68;84;20/11/2012;Casado;0
100413;102066;1;Híbrida;4.745;0;Mujer;Portal Web;6;2/12/1977;265283;68;82;6/12/2015;Casado;0
103818;102131;1;Híbrida;2.93;1;Hombre;Ferias & Networking;2;2/08/2000;122117;68;74;18/08/2022;Soltero;0
102885;102054;1;Híbrida;2.305;2;Mujer;Referidos;3;4/02/1985;412006;68;79;7/06/2014;Casado;1
101856;102064;1;Híbrida;1.94;0;Mujer;Referidos;1;25/09/1998;147646;67;74;17/03/2017;Soltero;1
101752;102064;1;Híbrida;6.09;0;Hombre;Ferias & Networking;8;13/09/1987;352578;67;71;6/03/2015;Soltero;0
101157;102059;1;Híbrida;4.345;3;Hombre;Ferias & Networking;4;18/07/1985;388298;67;69;23/07/2016;Soltero;1
101192;102150;1;Híbrida;4.255;3;Mujer;Referidos;11;24/11/1978;446527;67;80;27/06/2022;Divorciado;0
101360;102054;1;Híbrida;1.825;3;Hombre;Linkedin;13;8/11/1977;270184;67;77;4/02/2016;Divorciado;1
101217;102115;1;Híbrida;5.25;1;Hombre;Portal Web;12;17/09/1976;276006;67;71;5/12/2018;Casado;1
100562;102051;1;Híbrida;1.155;1;Mujer;Linkedin;8;10/11/1976;453873;67;75;19/01/2015;Casado;1
101749;102116;1;Híbrida;5.085;0;Hombre;Portal Web;3;21/08/1974;301763;67;81;10/03/2021;Casado;1
103639;102150;1;Híbrida;1.795;1;Hombre;Referidos;5;12/11/1983;430626;67;72;26/04/2023;Casado;1
103245;102143;1;Híbrida;3.465;2;Mujer;Linkedin;11;14/02/1981;831562;67;71;7/10/2021;Casado;1
103008;102066;1;Híbrida;4.715;0;Mujer;Portal Web;6;23/10/1977;272444;67;82;6/12/2015;Casado;0
102677;102051;1;Híbrida;1.12;1;Mujer;Linkedin;8;1/01/1977;458140;67;75;20/01/2015;Casado;0
101107;102156;1;Híbrida;3.05;3;Hombre;Referidos;7;5/07/1992;249006;66;73;11/11/2021;Soltero;1
101391;102043;1;Híbrida;1.255;1;Hombre;Portal Web;9;8/11/1983;431517;66;70;27/11/2014;Soltero;1
100313;102088;1;Híbrida;1.82;9;Mujer;Linkedin;11;30/05/1970;795755;66;76;7/01/2019;Soltero;1
102645;102156;1;Híbrida;3.05;3;Hombre;Referidos;7;15/08/1992;250892;66;73;11/11/2021;Soltero;0
103551;102116;1;Híbrida;5.11;1;Hombre;Portal Web;3;30/08/1974;293934;66;81;12/03/2021;Casado;1
103446;102058;1;Híbrida;5.745;2;Mujer;Portal Web;15;28/09/1973;307168;66;73;16/02/2014;Casado;1
102398;102088;1;Híbrida;1.82;8;Mujer;Linkedin;11;24/06/1970;801687;66;76;8/01/2019;Soltero;1
101142;102043;1;Híbrida;6.005;1;Mujer;Linkedin;3;23/04/1976;276368;65;73;22/09/2015;Soltero;0
101117;102058;1;Híbrida;5.78;2;Mujer;Portal Web;15;5/09/1973;306367;65;73;19/02/2014;Casado;0
100234;102041;1;Híbrida;1.73;2;Mujer;Linkedin;16;18/07/1971;880303;65;74;12/11/2012;Casado;0
100682;102032;1;Híbrida;3.99;7;Hombre;Portal Web;17;28/05/1970;681539;65;73;23/04/2013;Casado;0
102844;102119;1;Híbrida;7;1;Hombre;Portal Web;7;25/03/1989;309438;65;67;18/10/2021;Soltero;0
102811;102127;1;Híbrida;2.21;1;Mujer;Portal Web;8;5/01/1989;332634;65;74;27/03/2022;Casado;0
103086;102043;1;Híbrida;1.255;1;Hombre;Portal Web;9;23/12/1983;433068;65;70;25/11/2014;Soltero;1
103827;102127;1;Híbrida;2.175;5;Hombre;Linkedin;7;14/01/1982;466606;65;80;31/05/2020;Soltero;1
102692;102043;1;Híbrida;5.96;0;Mujer;Linkedin;5;2/06/1976;277848;65;73;23/09/2015;Soltero;1
102345;102041;1;Híbrida;1.72;2;Mujer;Linkedin;16;20/05/1971;873142;65;74;10/11/2012;Casado;1
100594;102066;1;Híbrida;2.205;2;Hombre;Portal Web;4;1/09/1988;326363;64;62;8/10/2014;Soltero;1
101913;102098;1;Híbrida;6.615;2;Mujer;Linkedin;6;6/12/1984;410746;64;73;17/04/2019;Casado;0
101883;102043;1;Híbrida;3.475;1;Mujer;Portal Web;8;14/09/1969;701989;64;73;26/04/2014;Viudo;1
103156;102066;1;Híbrida;2.18;1;Hombre;Portal Web;4;9/05/1988;325576;64;62;9/10/2014;Soltero;0
103445;102043;1;Híbrida;3.515;2;Mujer;Portal Web;8;18/10/1969;699135;64;73;26/04/2014;Viudo;1
101495;102072;1;Híbrida;1.625;3;Mujer;Referidos;4;5/08/1984;408390;63;81;10/08/2016;Casado;1
100639;102096;1;Híbrida;1.61;1;Hombre;Referidos;13;16/01/1963;899871;63;82;19/07/2017;Soltero;1
103048;102096;1;Híbrida;1.56;1;Hombre;Referidos;13;17/02/1963;894755;63;82;18/07/2017;Soltero;0
101922;102110;1;Híbrida;3.81;2;Hombre;Portal Web;4;8/06/1996;180213;62;72;29/03/2021;Casado;1
100209;102106;1;Híbrida;4.78;3;Hombre;Portal Web;1;4/08/1996;188365;62;74;20/03/2018;Casado;1
100394;102047;1;Híbrida;2.81;2;Mujer;Referidos;4;16/12/1983;431825;62;88;18/09/2013;Casado;1
100725;102007;1;Híbrida;1.885;3;Mujer;Portal Web;3;17/03/1978;262367;62;83;3/02/2012;Casado;0
101829;102094;1;Híbrida;1.65;1;Mujer;Portal Web;9;22/02/1977;436689;62;86;29/05/2018;Casado;0
101781;102034;1;Híbrida;1.59;1;Hombre;Ferias & Networking;3;11/01/1978;441939;62;81;23/03/2012;Soltero;0
100927;102171;1;Híbrida;6.565;1;Hombre;Ferias & Networking;3;18/11/1972;636092;62;74;2/12/2022;Casado;0
104032;102106;1;Híbrida;4.78;3;Hombre;Portal Web;1;21/07/1996;184173;62;74;20/03/2018;Casado;1
102531;102034;1;Híbrida;1.55;1;Hombre;Ferias & Networking;3;6/01/1978;439479;62;81;21/03/2012;Soltero;0
102217;102171;1;Híbrida;6.535;0;Hombre;Ferias & Networking;3;21/11/1972;634753;62;74;1/12/2022;Casado;0
102898;102129;1;Híbrida;2.77;10;Mujer;Portal Web;11;9/12/1971;920740;62;70;22/09/2019;Divorciado;1
103899;102100;1;Híbrida;2.215;7;Mujer;Portal Web;8;9/09/1971;861106;62;79;9/05/2018;Soltero;1
100258;102023;1;Híbrida;3.66;1;Hombre;Ferias & Networking;4;7/10/1990;293294;61;79;25/08/2013;Soltero;0
100183;102038;1;Híbrida;4.84;1;Hombre;Portal Web;7;25/05/1986;372545;61;73;8/05/2014;Soltero;0
101017;102054;1;Híbrida;1.48;1;Mujer;Linkedin;5;20/06/1979;375572;61;87;28/11/2014;Soltero;1
101305;102126;1;Híbrida;1.745;2;Hombre;Ferias & Networking;16;10/04/1968;719599;61;66;8/01/2021;Casado;1
103203;102094;1;Híbrida;1.645;1;Mujer;Portal Web;9;5/12/1976;438623;61;86;27/05/2018;Casado;1
103303;102054;1;Híbrida;3.715;2;Mujer;Linkedin;16;19/02/1974;387454;61;73;21/04/2015;Casado;1
103467;102126;1;Híbrida;1.735;1;Hombre;Ferias & Networking;16;9/06/1968;715730;61;66;10/01/2021;Casado;1
101979;102074;1;Híbrida;2.415;11;Mujer;Linkedin;6;28/06/1985;388044;60;73;31/05/2015;Soltero;1
100006;102098;1;Híbrida;1.175;1;Hombre;Portal Web;6;13/02/1980;888252;60;73;19/03/2018;Soltero;1
101965;102054;1;Híbrida;3.71;2;Mujer;Linkedin;16;25/05/1974;384309;60;73;21/04/2015;Casado;1
101159;102059;1;Híbrida;2.435;0;Mujer;Linkedin;3;27/02/1969;720854;60;80;26/01/2014;Casado;0
103120;102139;1;Híbrida;4.79;2;Mujer;Portal Web;3;2/05/1995;208419;60;71;1/03/2021;Casado;1
102378;102128;1;Híbrida;2.275;11;Mujer;Headhunter;13;13/11/1974;299250;60;69;8/08/2022;Casado;1
100141;102172;1;Híbrida;2.45;2;Hombre;Portal Web;7;20/10/1989;309705;59;67;16/01/2023;Casado;1
101077;102058;1;Híbrida;2.245;9;Mujer;Portal Web;5;28/06/1987;352331;59;74;9/04/2015;Casado;1
103720;102058;1;Híbrida;2.225;9;Mujer;Portal Web;5;1/09/1987;349860;59;74;8/04/2015;Casado;1
103825;102098;1;Híbrida;1.175;1;Hombre;Portal Web;6;17/01/1980;887930;59;73;19/03/2018;Soltero;1
103461;102082;1;Híbrida;1.84;2;Hombre;Portal Web;5;2/04/1974;311450;59;77;3/07/2017;Divorciado;1
100755;102138;1;Híbrida;4.42;3;Mujer;Linkedin;5;6/10/1994;209999;58;73;4/06/2023;Soltero;1
100892;102155;1;Híbrida;1.855;1;Hombre;Portal Web;5;11/02/1994;227457;58;73;12/02/2022;Soltero;1
101087;102042;1;Híbrida;4.515;12;Mujer;Linkedin;3;8/07/1979;867443;58;81;4/05/2015;Casado;1
100018;102082;1;Híbrida;1.81;3;Hombre;Portal Web;5;5/02/1974;306436;58;77;3/07/2017;Divorciado;1
103980;102060;1;Híbrida;1.495;9;Mujer;Linkedin;1;12/12/1993;228688;58;67;2/06/2014;Soltero;1
103862;102059;1;Híbrida;3.975;7;Mujer;Linkedin;11;27/03/1980;486257;58;74;15/09/2015;Casado;1
102877;102122;1;Híbrida;3.585;0;Hombre;Linkedin;5;26/05/1978;378054;58;70;28/02/2020;Soltero;0
101114;102157;1;Híbrida;2.905;1;Mujer;Linkedin;1;26/05/1999;139506;57;72;22/03/2023;Soltero;1
101346;102005;1;Híbrida;1.62;1;Hombre;Linkedin;5;7/02/1994;227118;57;76;30/01/2012;Casado;0
100742;102143;1;Híbrida;0.79;4;Mujer;Referidos;8;30/01/1986;367633;57;76;26/12/2020;Casado;0
101414;102115;1;Híbrida;2.56;0;Hombre;Portal Web;8;24/09/1982;451028;57;70;24/05/2019;Casado;1
101916;102059;1;Híbrida;3.975;7;Mujer;Linkedin;11;9/04/1980;484369;57;74;18/09/2015;Casado;1
100613;102122;1;Híbrida;3.59;1;Hombre;Linkedin;5;23/06/1978;376973;57;70;27/02/2020;Casado;0
100874;102040;1;Híbrida;1.87;1;Mujer;Portal Web;12;5/10/1974;297248;57;73;8/01/2014;Casado;1
100880;102144;1;Híbrida;7.18;2;Hombre;Linkedin;11;7/03/1967;877895;57;76;12/10/2021;Casado;1
104131;102157;1;Híbrida;2.875;2;Mujer;Linkedin;1;18/05/1999;138253;57;72;21/03/2023;Soltero;0
103829;102155;1;Híbrida;1.83;1;Hombre;Portal Web;5;13/01/1994;233584;57;73;11/02/2022;Soltero;1
102513;102005;1;Híbrida;1.645;2;Hombre;Linkedin;5;29/01/1994;225252;57;76;29/01/2012;Casado;0
102768;102125;1;Híbrida;5.86;3;Mujer;Portal Web;14;11/08/1976;278416;57;74;27/08/2021;Casado;0
101080;102124;1;Híbrida;2.68;2;Mujer;Ferias & Networking;15;13/03/1977;405800;56;73;20/10/2020;Casado;0
100303;102026;1;Híbrida;1.34;1;Hombre;Portal Web;17;25/09/1972;780925;56;73;14/10/2012;Casado;1
101648;102127;1;Híbrida;2.935;2;Hombre;Linkedin;11;2/11/1971;816347;56;80;16/03/2022;Divorciado;1
101764;102041;1;Híbrida;1.775;2;Hombre;Portal Web;13;23/12/1970;796089;56;69;29/01/2015;Soltero;1
100773;102092;1;Híbrida;5.38;1;Mujer;Linkedin;9;31/10/1967;858981;56;82;21/04/2017;Divorciado;0
102928;102026;1;Híbrida;1.31;1;Hombre;Portal Web;17;13/07/1972;779137;56;73;11/10/2012;Casado;0
103701;102127;1;Híbrida;2.91;2;Hombre;Linkedin;11;2/11/1971;819769;56;80;16/03/2022;Divorciado;1
100131;102158;1;Híbrida;2.075;1;Mujer;Referidos;6;8/06/1980;845919;55;73;8/02/2022;Casado;0
100525;102101;1;Híbrida;4.115;2;Mujer;Portal Web;9;28/05/1973;306308;55;74;24/03/2019;Soltero;1
101671;102140;1;Híbrida;1.94;0;Mujer;Referidos;6;28/11/1967;736416;55;66;13/08/2021;Soltero;1
100108;102051;1;Híbrida;2.585;2;Mujer;Portal Web;7;15/09/1963;882067;55;79;6/05/2013;Viudo;1
101610;102143;1;Híbrida;5.95;2;Hombre;Portal Web;12;12/12/1980;792368;54;73;11/12/2022;Casado;0
101138;102049;1;Híbrida;3.295;3;Mujer;Portal Web;5;15/02/1978;271617;54;79;24/09/2015;Soltero;0
100205;102054;1;Híbrida;5.885;2;Hombre;Portal Web;14;21/10/1972;319152;54;73;16/09/2013;Casado;0
102351;102143;1;Híbrida;5.955;2;Hombre;Portal Web;12;7/12/1980;788750;54;73;8/12/2022;Casado;0
102592;102158;1;Híbrida;2.065;1;Mujer;Referidos;6;29/05/1980;845070;54;73;9/02/2022;Casado;1
103035;102075;1;Híbrida;2.56;2;Mujer;Portal Web;7;13/09/1976;279918;54;71;4/04/2016;Soltero;1
102637;102054;1;Híbrida;5.875;3;Hombre;Portal Web;14;30/11/1972;314891;54;73;18/09/2013;Casado;1
100213;102085;1;Híbrida;1.185;2;Hombre;Linkedin;5;15/10/1974;298419;53;70;25/05/2019;Casado;1
101742;102075;1;Híbrida;3.055;1;Hombre;Linkedin;7;15/12/1988;326885;51;73;28/01/2015;Casado;0
100660;102133;1;Híbrida;6.645;0;Hombre;Headhunter;3;28/01/2001;117694;48;75;19/12/2022;Soltero;0
101437;102040;1;Híbrida;1.35;1;Hombre;Referidos;2;30/05/1990;293473;48;78;21/09/2012;Soltero;0
101937;102048;1;Híbrida;6.48;6;Hombre;Linkedin;6;1/05/1986;370877;48;78;21/10/2012;Soltero;1
100823;102022;1;Híbrida;0.935;1;Mujer;Ferias & Networking;3;28/12/1982;452782;48;81;22/02/2013;Casado;1
100593;102061;1;Híbrida;1.615;1;Hombre;Portal Web;7;10/10/1975;291313;48;73;22/02/2015;Casado;0
101260;102107;1;Híbrida;6.03;2;Hombre;Portal Web;7;18/10/1968;719519;48;74;16/10/2020;Divorciado;1
104057;102107;1;Híbrida;3.095;8;Hombre;Linkedin;1;3/08/2000;119013;48;77;21/06/2018;Soltero;1
103900;102071;1;Híbrida;3.705;12;Mujer;Portal Web;3;9/02/1986;388637;48;76;5/09/2017;Casado;1
103263;102109;1;Híbrida;2.655;8;Mujer;Portal Web;9;27/08/1985;390401;48;61;5/02/2018;Soltero;1
102263;102061;1;Híbrida;1.63;1;Hombre;Linkedin;7;1/09/1975;291908;48;73;21/02/2015;Casado;0
103992;102107;1;Híbrida;6.075;2;Hombre;Portal Web;7;11/10/1968;715809;48;74;13/10/2020;Divorciado;1
100321;102122;1;Híbrida;4.425;1;Hombre;Ferias & Networking;2;2/03/1999;138884;47;77;31/07/2020;Soltero;0
101884;102066;1;Híbrida;1.525;1;Mujer;Ferias & Networking;1;26/08/1999;141515;47;65;6/10/2016;Soltero;1
101808;102087;1;Híbrida;6.705;0;Hombre;Ferias & Networking;4;21/12/1995;190571;47;73;1/09/2017;Soltero;0
101377;102076;1;Híbrida;3.665;3;Mujer;Portal Web;5;14/06/1994;210110;47;88;23/10/2015;Soltero;1
100184;102034;1;Híbrida;3.455;0;Mujer;Referidos;4;18/05/1991;272993;47;79;20/05/2014;Casado;0
100222;102143;1;Híbrida;3.21;0;Mujer;Referidos;3;25/08/1989;308772;47;67;25/01/2022;Soltero;1
101821;102041;1;Híbrida;1.945;6;Hombre;Portal Web;11;14/09/1979;808515;47;73;8/05/2013;Casado;1
101496;102139;1;Híbrida;4.42;3;Hombre;Portal Web;7;12/06/1978;379521;47;84;15/05/2021;Casado;1
103719;102133;1;Híbrida;6.635;1;Hombre;Headhunter;3;24/10/2000;122608;47;75;20/12/2022;Soltero;1
102424;102122;1;Híbrida;4.46;1;Hombre;Ferias & Networking;2;10/04/1999;143239;47;77;28/07/2020;Soltero;1
103837;102076;1;Híbrida;3.65;2;Mujer;Portal Web;3;27/07/1994;205787;47;88;24/10/2015;Soltero;1
102231;102060;1;Híbrida;5.385;1;Hombre;Referidos;10;17/11/1985;390157;47;74;11/08/2015;Casado;0
103220;102095;1;Híbrida;2.6;8;Mujer;Linkedin;6;28/05/1981;468602;47;82;18/05/2018;Soltero;1
102651;102129;1;Híbrida;0.81;1;Mujer;Referidos;12;13/09/1974;297912;47;72;9/01/2023;Viudo;0
104171;102138;1;Híbrida;0.965;3;Hombre;Portal Web;5;23/02/1974;309194;47;77;23/12/2022;Soltero;0
100352;102086;1;Híbrida;1.755;3;Hombre;Referidos;1;4/08/1994;209654;46;73;22/06/2016;Casado;1
101015;102017;1;Híbrida;4.525;2;Hombre;Referidos;6;9/01/1994;229910;46;79;3/10/2013;Casado;1
101615;102139;1;Híbrida;2.155;1;Hombre;Linkedin;4;3/08/1988;331027;46;74;10/07/2022;Soltero;0
101556;102093;1;Híbrida;1.57;9;Hombre;Portal Web;6;17/08/1984;412516;46;79;15/11/2017;Casado;1
100080;102039;1;Híbrida;1.255;1;Hombre;Referidos;8;24/06/1978;381051;46;72;12/05/2014;Soltero;0
101907;102120;1;Híbrida;7.605;1;Hombre;Ferias & Networking;8;5/06/1977;429209;46;73;12/01/2022;Soltero;1
101643;102013;1;Híbrida;2.235;3;Hombre;Referidos;7;25/12/1977;271911;46;74;23/05/2012;Casado;1
101893;102127;1;Híbrida;2.39;1;Hombre;Linkedin;11;6/05/1968;718883;46;86;20/07/2021;Divorciado;1
102982;102017;1;Híbrida;4.555;2;Hombre;Referidos;6;31/12/1993;233623;46;79;3/10/2013;Casado;0
102591;102034;1;Híbrida;3.42;0;Mujer;Referidos;4;17/04/1991;266804;46;79;20/05/2014;Casado;0
104096;102093;1;Híbrida;1.56;9;Hombre;Portal Web;6;16/07/1984;410803;46;79;14/11/2017;Casado;1
103039;102013;1;Híbrida;2.26;3;Hombre;Referidos;7;5/02/1978;271278;46;74;24/05/2012;Casado;1
103997;102137;1;Híbrida;3.905;1;Hombre;Linkedin;16;28/10/1970;795692;46;73;7/03/2022;Casado;1
103944;102101;1;Híbrida;1.87;0;Mujer;Portal Web;7;17/01/1970;696011;46;73;28/01/2018;Divorciado;1
102803;102013;1;Híbrida;3.66;3;Mujer;Portal Web;13;30/06/1969;697247;46;85;23/05/2012;Casado;0
103411;102121;1;Híbrida;6.945;1;Hombre;Linkedin;8;27/11/1968;719647;46;78;23/08/2019;Casado;1
102567;102107;1;Híbrida;3.535;6;Mujer;Portal Web;10;15/05/1968;722206;46;73;13/10/2017;Divorciado;0
101535;102064;1;Híbrida;4.95;8;Hombre;Portal Web;1;20/08/1996;187072;45;66;1/08/2015;Soltero;1
100129;102104;1;Híbrida;1.64;2;Mujer;Linkedin;15;20/07/1974;451017;45;81;19/11/2019;Divorciado;0
101632;102096;1;Híbrida;0.795;3;Hombre;Portal Web;4;26/07/1974;299979;45;77;15/11/2017;Viudo;1
101738;102063;1;Híbrida;2.18;2;Hombre;Ferias & Networking;4;17/05/1969;696418;45;65;25/11/2016;Casado;1
100412;102073;1;Híbrida;2.885;2;Hombre;Ferias & Networking;6;28/03/1967;742078;45;72;17/11/2016;Divorciado;0
102833;102137;1;Híbrida;2.86;2;Mujer;Referidos;3;25/05/2000;121964;45;81;15/06/2022;Soltero;0
102458;102017;1;Híbrida;1.68;2;Mujer;Portal Web;1;17/02/1997;188444;45;68;9/02/2012;Soltero;1
102922;102039;1;Híbrida;1.275;1;Hombre;Referidos;8;18/08/1978;378363;45;72;14/05/2014;Soltero;0
103324;102143;1;Híbrida;2.08;1;Mujer;Referidos;6;25/02/1975;421668;45;74;6/03/2023;Viudo;1
103625;102096;1;Híbrida;0.805;3;Hombre;Portal Web;4;5/11/1974;301187;45;77;14/11/2017;Viudo;1
102420;102073;1;Híbrida;2.89;1;Hombre;Ferias & Networking;6;10/02/1967;740718;45;72;15/11/2016;Divorciado;0
100752;102126;1;Híbrida;3.055;2;Mujer;Referidos;2;17/12/1995;207394;44;83;7/05/2019;Casado;0
